minute,txn_count,decline_rate,unique_devices,unique_card_bins,avg_amount,attack_txn_count,txn_count_zscore_60min,merchant_id
2026-01-05 16:44:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 16:45:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 16:46:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 16:47:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 16:48:00,1,0.0,1,1,1666.46,0,2.2272621124180323,merch_0001
2026-01-05 16:49:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 16:50:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 16:51:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 16:52:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 16:53:00,1,0.0,1,0,1405.56,0,2.101751058749177,merch_0001
2026-01-05 16:54:00,2,0.0,2,2,593.4699999999999,0,4.380737405398026,merch_0001
2026-01-05 16:55:00,1,0.0,1,1,5958.0,0,1.6662744636569504,merch_0001
2026-01-05 16:56:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 16:57:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 16:58:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 16:59:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:00:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:01:00,0,0.0,0,0,0.0,0,-0.4165686159142376,merch_0001
2026-01-05 17:02:00,0,0.0,0,0,0.0,0,-0.4165686159142376,merch_0001
2026-01-05 17:03:00,0,0.0,0,0,0.0,0,-0.4165686159142376,merch_0001
2026-01-05 17:04:00,0,0.0,0,0,0.0,0,-0.39081780115716885,merch_0001
2026-01-05 17:05:00,0,0.0,0,0,0.0,0,-0.39081780115716885,merch_0001
2026-01-05 17:06:00,0,0.0,0,0,0.0,0,-0.39081780115716885,merch_0001
2026-01-05 17:07:00,0,0.0,0,0,0.0,0,-0.39081780115716885,merch_0001
2026-01-05 17:08:00,0,0.0,0,0,0.0,0,-0.39081780115716885,merch_0001
2026-01-05 17:09:00,0,0.0,0,0,0.0,0,-0.39081780115716885,merch_0001
2026-01-05 17:10:00,1,0.0,1,1,1980.94,0,1.7409156597001159,merch_0001
2026-01-05 17:11:00,0,0.0,0,0,0.0,0,-0.4165686159142376,merch_0001
2026-01-05 17:12:00,0,0.0,0,0,0.0,0,-0.4165686159142376,merch_0001
2026-01-05 17:13:00,0,0.0,0,0,0.0,0,-0.4165686159142376,merch_0001
2026-01-05 17:14:00,0,0.0,0,0,0.0,0,-0.4165686159142376,merch_0001
2026-01-05 17:15:00,1,0.0,1,1,5163.51,0,1.6662744636569504,merch_0001
2026-01-05 17:16:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:17:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:18:00,1,0.0,1,1,1825.94,0,1.6662744636569504,merch_0001
2026-01-05 17:19:00,1,0.0,1,1,1804.07,0,1.5976566760980706,merch_0001
2026-01-05 17:20:00,0,0.0,0,0,0.0,0,-0.46693054379641147,merch_0001
2026-01-05 17:21:00,0,0.0,0,0,0.0,0,-0.46693054379641147,merch_0001
2026-01-05 17:22:00,0,0.0,0,0,0.0,0,-0.46693054379641147,merch_0001
2026-01-05 17:23:00,0,0.0,0,0,0.0,0,-0.46693054379641147,merch_0001
2026-01-05 17:24:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:25:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:26:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:27:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:28:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:29:00,2,0.0,2,1,647.055,0,3.7491175432281385,merch_0001
2026-01-05 17:30:00,0,0.0,0,0,0.0,0,-0.4136986636156508,merch_0001
2026-01-05 17:31:00,0,0.0,0,0,0.0,0,-0.4136986636156508,merch_0001
2026-01-05 17:32:00,0,0.0,0,0,0.0,0,-0.4136986636156508,merch_0001
2026-01-05 17:33:00,0,0.0,0,0,0.0,0,-0.4136986636156508,merch_0001
2026-01-05 17:34:00,0,0.0,0,0,0.0,0,-0.4136986636156508,merch_0001
2026-01-05 17:35:00,0,0.0,0,0,0.0,0,-0.4136986636156508,merch_0001
2026-01-05 17:36:00,0,0.0,0,0,0.0,0,-0.4136986636156508,merch_0001
2026-01-05 17:37:00,0,0.0,0,0,0.0,0,-0.4136986636156508,merch_0001
2026-01-05 17:38:00,1,0.0,1,1,4217.2,0,1.4956797838411988,merch_0001
2026-01-05 17:39:00,0,0.0,0,0,0.0,0,-0.4165686159142376,merch_0001
2026-01-05 17:40:00,1,0.0,1,1,3263.34,0,1.6662744636569504,merch_0001
2026-01-05 17:41:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:42:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:43:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:44:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:45:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:46:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:47:00,0,0.0,0,0,0.0,0,-0.4419050380696791,merch_0001
2026-01-05 17:48:00,1,0.0,1,1,2449.06,0,1.5976566760980706,merch_0001
2026-01-05 17:49:00,1,0.0,1,1,159.16,0,1.5976566760980706,merch_0001
2026-01-05 17:50:00,1,0.0,1,0,2016.03,0,1.5342003581882089,merch_0001
2026-01-05 17:51:00,0,0.0,0,0,0.0,0,-0.4917349679334608,merch_0001
2026-01-05 17:52:00,1,0.0,1,0,8952.58,0,1.4752049038003823,merch_0001
2026-01-05 17:53:00,0,0.0,0,0,0.0,0,-0.5163977794943193,merch_0001
2026-01-05 17:54:00,0,0.0,0,0,0.0,0,-0.4917349679334608,merch_0001
2026-01-05 17:55:00,0,0.0,0,0,0.0,0,-0.47679868005705117,merch_0001
2026-01-05 17:56:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 17:57:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 17:58:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 17:59:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 18:00:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 18:01:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 18:02:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 18:03:00,1,0.0,1,1,3355.57,0,1.8042096368751201,merch_0001
2026-01-05 18:04:00,0,0.0,0,0,0.0,0,-0.47679868005705117,merch_0001
2026-01-05 18:05:00,0,0.0,0,0,0.0,0,-0.47679868005705117,merch_0001
2026-01-05 18:06:00,0,0.0,0,0,0.0,0,-0.47679868005705117,merch_0001
2026-01-05 18:07:00,0,0.0,0,0,0.0,0,-0.47679868005705117,merch_0001
2026-01-05 18:08:00,0,0.0,0,0,0.0,0,-0.47679868005705117,merch_0001
2026-01-05 18:09:00,0,0.0,0,0,0.0,0,-0.47679868005705117,merch_0001
2026-01-05 18:10:00,0,0.0,0,0,0.0,0,-0.47679868005705117,merch_0001
2026-01-05 18:11:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 18:12:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 18:13:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 18:14:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 18:15:00,0,0.0,0,0,0.0,0,-0.45105240921878004,merch_0001
2026-01-05 18:16:00,0,0.0,0,0,0.0,0,-0.42491333282772725,merch_0001
2026-01-05 18:17:00,0,0.0,0,0,0.0,0,-0.42491333282772725,merch_0001
2026-01-05 18:18:00,0,0.0,0,0,0.0,0,-0.42491333282772725,merch_0001
2026-01-05 18:19:00,0,0.0,0,0,0.0,0,-0.39824885503618423,merch_0001
2026-01-05 18:20:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 18:21:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 18:22:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 18:23:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 18:24:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 18:25:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 18:26:00,0,0.0,0,0,0.0,0,-0.3708972456616194,merch_0001
2026-01-05 18:27:00,1,0.0,1,1,1568.08,0,2.101751058749177,merch_0001
2026-01-05 18:28:00,0,0.0,0,0,0.0,0,-0.39824885503618423,merch_0001
2026-01-05 18:29:00,0,0.0,0,0,0.0,0,-0.39824885503618423,merch_0001
2026-01-05 18:30:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:31:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:32:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:33:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:34:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:35:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:36:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:37:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:38:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:39:00,1,0.0,1,0,1920.06,0,2.7285963598960326,merch_0001
2026-01-05 18:40:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:41:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 18:42:00,1,0.0,1,1,4764.04,0,2.7285963598960326,merch_0001
2026-01-05 18:43:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:44:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:45:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:46:00,1,0.0,1,1,2636.29,0,2.5281745720314692,merch_0001
2026-01-05 18:47:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 18:48:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 18:49:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 18:50:00,1,0.0,1,1,1992.92,0,2.7285963598960326,merch_0001
2026-01-05 18:51:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 18:52:00,1,0.0,1,1,2647.64,0,2.7285963598960326,merch_0001
2026-01-05 18:53:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 18:54:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 18:55:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 18:56:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 18:57:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 18:58:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 18:59:00,1,0.0,1,0,837.3,0,2.7285963598960326,merch_0001
2026-01-05 19:00:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:01:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:02:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:03:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:04:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 19:05:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 19:06:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 19:07:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 19:08:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 19:09:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 19:10:00,0,0.0,0,0,0.0,0,-0.3603806513070232,merch_0001
2026-01-05 19:11:00,1,0.0,1,1,1619.42,0,2.7285963598960326,merch_0001
2026-01-05 19:12:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:13:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:14:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:15:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:16:00,1,0.0,1,1,2207.72,0,2.5281745720314692,merch_0001
2026-01-05 19:17:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:18:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:19:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:20:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:21:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:22:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:23:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:24:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:25:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:26:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:27:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:28:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:29:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:30:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:31:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:32:00,0,0.0,0,0,0.0,0,-0.38894993415868756,merch_0001
2026-01-05 19:33:00,1,0.0,1,0,2277.46,0,2.5281745720314692,merch_0001
2026-01-05 19:34:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:35:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:36:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:37:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:38:00,1,0.0,1,1,5847.3,0,2.3605554901806673,merch_0001
2026-01-05 19:39:00,0,0.0,0,0,0.0,0,-0.4434711565216642,merch_0001
2026-01-05 19:40:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:41:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:42:00,1,0.0,1,1,1412.0,0,2.3605554901806673,merch_0001
2026-01-05 19:43:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:44:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:45:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:46:00,0,0.0,0,0,0.0,0,-0.41656861591423544,merch_0001
2026-01-05 19:47:00,8,0.0,7,3,3152.76125,0,22.948046115362562,merch_0001
2026-01-05 19:48:00,2,0.0,2,2,2081.825,0,1.6177330952459559,merch_0001
2026-01-05 19:49:00,3,0.0,3,1,3079.313333333333,0,2.4682401892295713,merch_0001
2026-01-05 19:50:00,3,0.0,3,2,1961.8400000000001,0,2.3099423953703164,merch_0001
2026-01-05 19:51:00,6,0.0,6,2,4395.508333333334,0,4.702097143581816,merch_0001
2026-01-05 19:52:00,3,0.0,3,2,3433.2233333333334,0,1.8027448163241213,merch_0001
2026-01-05 19:53:00,5,0.0,4,2,3053.98,0,3.1308644289349097,merch_0001
2026-01-05 19:54:00,4,0.0,4,3,2994.7200000000003,0,2.2040496268992564,merch_0001
2026-01-05 19:55:00,8,0.0,8,3,3099.2549999999997,0,4.578889181671935,merch_0001
2026-01-05 19:56:00,2,0.0,2,0,3004.15,0,0.645978948241898,merch_0001
2026-01-05 19:57:00,2,0.0,2,1,1883.96,0,0.6269070958261455,merch_0001
2026-01-05 19:58:00,3,0.0,2,1,2014.3,0,1.1446650507934253,merch_0001
2026-01-05 19:59:00,4,0.0,4,0,2220.2975,0,1.6398596583329414,merch_0001
2026-01-05 20:00:00,3,0.0,3,1,1895.5900000000001,0,1.0579685442411082,merch_0001
2026-01-05 20:01:00,1,0.0,1,1,1484.58,0,-0.00861182102094143,merch_0001
2026-01-05 20:02:00,6,0.0,6,2,3971.4666666666667,0,2.5724414054119986,merch_0001
2026-01-05 20:03:00,2,0.0,2,2,1877.5500000000002,0,0.4271048906681332,merch_0001
2026-01-05 20:04:00,5,0.0,5,0,2873.446,0,1.8914550001052621,merch_0001
2026-01-05 20:05:00,0,0.0,0,0,0.0,0,-0.6009704851289137,merch_0001
2026-01-05 20:06:00,1,0.0,1,1,2621.54,0,-0.12019409702578275,merch_0001
2026-01-05 20:07:00,1,0.0,1,1,78.0,0,-0.12858963857174455,merch_0001
2026-01-05 20:08:00,0,0.0,0,0,0.0,0,-0.6207365100470421,merch_0001
2026-01-05 20:09:00,1,0.0,1,0,83.93,0,-0.13704572299739895,merch_0001
2026-01-05 20:10:00,0,0.0,0,0,0.0,0,-0.6307813217098587,merch_0001
2026-01-05 20:11:00,0,0.0,0,0,0.0,0,-0.6307813217098587,merch_0001
2026-01-05 20:12:00,1,0.0,1,1,5110.11,0,-0.13704572299739895,merch_0001
2026-01-05 20:13:00,0,0.0,0,0,0.0,0,-0.6307813217098587,merch_0001
2026-01-05 20:14:00,0,0.0,0,0,0.0,0,-0.6307813217098587,merch_0001
2026-01-05 20:15:00,0,0.0,0,0,0.0,0,-0.6307813217098587,merch_0001
2026-01-05 20:16:00,0,0.0,0,0,0.0,0,-0.6307813217098587,merch_0001
2026-01-05 20:17:00,0,0.0,0,0,0.0,0,-0.6207365100470421,merch_0001
2026-01-05 20:18:00,0,0.0,0,0,0.0,0,-0.6207365100470421,merch_0001
2026-01-05 20:19:00,0,0.0,0,0,0.0,0,-0.6207365100470421,merch_0001
2026-01-05 20:20:00,0,0.0,0,0,0.0,0,-0.6207365100470421,merch_0001
2026-01-05 20:21:00,1,0.0,1,1,3479.39,0,-0.13704572299739895,merch_0001
2026-01-05 20:22:00,1,0.0,1,1,58.69,0,-0.1455649203945828,merch_0001
2026-01-05 20:23:00,0,0.0,0,0,0.0,0,-0.6409390145390946,merch_0001
2026-01-05 20:24:00,0,0.0,0,0,0.0,0,-0.6409390145390946,merch_0001
2026-01-05 20:25:00,0,0.0,0,0,0.0,0,-0.6409390145390946,merch_0001
2026-01-05 20:26:00,0,0.0,0,0,0.0,0,-0.6409390145390946,merch_0001
2026-01-05 20:27:00,0,0.0,0,0,0.0,0,-0.6409390145390946,merch_0001
2026-01-05 20:28:00,0,0.0,0,0,0.0,0,-0.6409390145390946,merch_0001
2026-01-05 20:29:00,0,0.0,0,0,0.0,0,-0.6409390145390946,merch_0001
2026-01-05 20:30:00,0,0.0,0,0,0.0,0,-0.6409390145390946,merch_0001
2026-01-05 20:31:00,0,0.0,0,0,0.0,0,-0.6409390145390946,merch_0001
2026-01-05 20:32:00,2,0.0,2,1,2740.5,0,0.3326392353937073,merch_0001
2026-01-05 20:33:00,0,0.0,0,0,0.0,0,-0.6589320140591355,merch_0001
2026-01-05 20:34:00,0,0.0,0,0,0.0,0,-0.6485964553201259,merch_0001
2026-01-05 20:35:00,0,0.0,0,0,0.0,0,-0.6485964553201259,merch_0001
2026-01-05 20:36:00,0,0.0,0,0,0.0,0,-0.6485964553201259,merch_0001
2026-01-05 20:37:00,1,0.0,1,1,2852.3,0,-0.16214911383003144,merch_0001
2026-01-05 20:38:00,0,0.0,0,0,0.0,0,-0.6589320140591355,merch_0001
2026-01-05 20:39:00,2,0.0,2,2,2102.19,0,0.324298227660063,merch_0001
2026-01-05 20:40:00,0,0.0,0,0,0.0,0,-0.6666857127332234,merch_0001
2026-01-05 20:41:00,1,0.0,1,1,120.6,0,-0.17886689853818188,merch_0001
2026-01-05 20:42:00,0,0.0,0,0,0.0,0,-0.6772102517623009,merch_0001
2026-01-05 20:43:00,0,0.0,0,0,0.0,0,-0.6666857127332234,merch_0001
2026-01-05 20:44:00,0,0.0,0,0,0.0,0,-0.6666857127332234,merch_0001
2026-01-05 20:45:00,0,0.0,0,0,0.0,0,-0.6666857127332234,merch_0001
2026-01-05 20:46:00,0,0.0,0,0,0.0,0,-0.6666857127332234,merch_0001
2026-01-05 20:47:00,1,0.0,1,0,3217.73,0,-0.17886689853818188,merch_0001
2026-01-05 20:48:00,0,0.0,0,0,0.0,0,-0.6734738567088971,merch_0001
2026-01-05 20:49:00,0,0.0,0,0,0.0,0,-0.654014641175591,merch_0001
2026-01-05 20:50:00,0,0.0,0,0,0.0,0,-0.6299978644176382,merch_0001
2026-01-05 20:51:00,0,0.0,0,0,0.0,0,-0.6062274534882608,merch_0001
2026-01-05 20:52:00,0,0.0,0,0,0.0,0,-0.5870004108809124,merch_0001
2026-01-05 20:53:00,0,0.0,0,0,0.0,0,-0.5630038166475684,merch_0001
2026-01-05 20:54:00,0,0.0,0,0,0.0,0,-0.539473683083408,merch_0001
2026-01-05 20:55:00,0,0.0,0,0,0.0,0,-0.5139276595579175,merch_0001
2026-01-05 20:56:00,0,0.0,0,0,0.0,0,-0.5329789522637511,merch_0001
2026-01-05 20:57:00,0,0.0,0,0,0.0,0,-0.5105013269416637,merch_0001
2026-01-05 20:58:00,0,0.0,0,0,0.0,0,-0.48807824575072695,merch_0001
2026-01-05 20:59:00,0,0.0,0,0,0.0,0,-0.4620726614969548,merch_0001
2026-01-05 21:00:00,1,0.0,1,1,1942.61,0,0.43767389864880096,merch_0001
2026-01-05 21:01:00,0,0.0,0,0,0.0,0,-0.42560586330217803,merch_0001
2026-01-05 21:02:00,0,0.0,0,0,0.0,0,-0.41064694126954,merch_0001
2026-01-05 21:03:00,0,0.0,0,0,0.0,0,-0.4269455136510191,merch_0001
2026-01-05 21:04:00,0,0.0,0,0,0.0,0,-0.3999680774403216,merch_0001
2026-01-05 21:05:00,0,0.0,0,0,0.0,0,-0.4669305437964095,merch_0001
2026-01-05 21:06:00,0,0.0,0,0,0.0,0,-0.4669305437964095,merch_0001
2026-01-05 21:07:00,0,0.0,0,0,0.0,0,-0.44190503806967724,merch_0001
2026-01-05 21:08:00,0,0.0,0,0,0.0,0,-0.4165686159142357,merch_0001
2026-01-05 21:09:00,0,0.0,0,0,0.0,0,-0.4165686159142357,merch_0001
2026-01-05 21:10:00,0,0.0,0,0,0.0,0,-0.390817801157167,merch_0001
2026-01-05 21:11:00,0,0.0,0,0,0.0,0,-0.390817801157167,merch_0001
2026-01-05 21:12:00,0,0.0,0,0,0.0,0,-0.390817801157167,merch_0001
2026-01-05 21:13:00,0,0.0,0,0,0.0,0,-0.36453104515648543,merch_0001
2026-01-05 21:14:00,0,0.0,0,0,0.0,0,-0.36453104515648543,merch_0001
2026-01-05 21:15:00,0,0.0,0,0,0.0,0,-0.36453104515648543,merch_0001
2026-01-05 21:16:00,0,0.0,0,0,0.0,0,-0.36453104515648543,merch_0001
2026-01-05 21:17:00,0,0.0,0,0,0.0,0,-0.36453104515648543,merch_0001
2026-01-05 21:18:00,0,0.0,0,0,0.0,0,-0.36453104515648543,merch_0001
2026-01-05 21:19:00,0,0.0,0,0,0.0,0,-0.36453104515648543,merch_0001
2026-01-05 21:20:00,0,0.0,0,0,0.0,0,-0.36453104515648543,merch_0001
2026-01-05 21:21:00,1,0.0,1,1,6079.92,0,1.8226552257824273,merch_0001
2026-01-05 21:22:00,1,0.0,1,1,2545.65,0,1.8226552257824273,merch_0001
2026-01-05 21:23:00,0,0.0,0,0,0.0,0,-0.36453104515648543,merch_0001
2026-01-05 21:24:00,1,0.0,1,0,2634.52,0,1.8226552257824273,merch_0001
2026-01-05 21:25:00,0,0.0,0,0,0.0,0,-0.390817801157167,merch_0001
2026-01-05 21:26:00,0,0.0,0,0,0.0,0,-0.390817801157167,merch_0001
2026-01-05 21:27:00,0,0.0,0,0,0.0,0,-0.390817801157167,merch_0001
2026-01-05 21:28:00,0,0.0,0,0,0.0,0,-0.390817801157167,merch_0001
2026-01-05 21:29:00,0,0.0,0,0,0.0,0,-0.390817801157167,merch_0001
2026-01-05 21:30:00,1,0.0,1,0,2478.95,0,1.7409156597001076,merch_0001
2026-01-05 21:31:00,1,0.0,1,0,1867.83,0,1.6662744636569429,merch_0001
2026-01-05 21:32:00,0,0.0,0,0,0.0,0,-0.44190503806967724,merch_0001
2026-01-05 21:33:00,0,0.0,0,0,0.0,0,-0.42491333282772487,merch_0001
2026-01-05 21:34:00,0,0.0,0,0,0.0,0,-0.42491333282772487,merch_0001
2026-01-05 21:35:00,2,0.0,2,1,3362.225,0,4.2105048434747285,merch_0001
2026-01-05 21:36:00,1,0.0,1,0,3872.96,0,1.5976566760980637,merch_0001
2026-01-05 21:37:00,1,0.0,1,0,774.26,0,1.5342003581882027,merch_0001
2026-01-05 21:38:00,0,0.0,0,0,0.0,0,-0.4669305437964095,merch_0001
2026-01-05 21:39:00,1,0.0,1,1,7951.08,0,1.5342003581882027,merch_0001
2026-01-05 21:40:00,0,0.0,0,0,0.0,0,-0.47679868005704884,merch_0001
2026-01-05 21:41:00,0,0.0,0,0,0.0,0,-0.47679868005704884,merch_0001
2026-01-05 21:42:00,0,0.0,0,0,0.0,0,-0.45105240921877776,merch_0001
2026-01-05 21:43:00,1,0.0,1,0,923.74,0,1.804209636875111,merch_0001
2026-01-05 21:44:00,0,0.0,0,0,0.0,0,-0.47679868005704884,merch_0001
2026-01-05 21:45:00,0,0.0,0,0,0.0,0,-0.47679868005704884,merch_0001
2026-01-05 21:46:00,0,0.0,0,0,0.0,0,-0.47679868005704884,merch_0001
2026-01-05 21:47:00,1,0.0,1,0,3587.12,0,1.7238106125139456,merch_0001
2026-01-05 21:48:00,1,0.0,1,1,4966.67,0,1.7238106125139456,merch_0001
2026-01-05 21:49:00,0,0.0,0,0,0.0,0,-0.5022636368556841,merch_0001
2026-01-05 21:50:00,0,0.0,0,0,0.0,0,-0.5022636368556841,merch_0001
2026-01-05 21:51:00,0,0.0,0,0,0.0,0,-0.5022636368556841,merch_0001
2026-01-05 21:52:00,0,0.0,0,0,0.0,0,-0.5022636368556841,merch_0001
